Recv_Pkts,Name,Recv_Bytes,Sent_Bytes,Sent_Pkts,Time
155468,BD-1-2,233202185,233008446,155338,06/09/18 9:39:29
179002,BD-1-3,268503834,220562694,147041,06/09/18 9:39:29
178785,BD-1-4,268178870,264319856,176213,06/09/18 9:39:29
147824,BD-1-5,221736681,229978675,153319,06/09/18 9:39:29
169085,BD-1-6,253628376,246442226,164294,06/09/18 9:39:29
163490,BD-2-4,245236097,267133790,178089,06/09/18 9:39:29
161732,BD-2-6,242598164,222854365,148569,06/09/18 9:39:29
143023,BD-3-5,214535478,246083086,164055,06/09/18 9:39:29
173256,BD-3-6,259885270,231519040,154346,06/09/18 9:39:29
155535,BD-4-6,233303478,236156020,157437,06/09/18 9:39:29
167418,BD-5-6,251128430,222052398,148034,06/09/18 9:39:29
153004,BD-1-2,229506487,263903529,175935,06/09/18 9:39:34
145660,BD-1-3,218490742,243800737,162533,06/09/18 9:39:34
158093,BD-1-4,237140568,221354994,147569,06/09/18 9:39:34
159240,BD-1-5,238861245,220282038,146854,06/09/18 9:39:34
149791,BD-1-6,224687827,218827797,145885,06/09/18 9:39:34
150170,BD-2-4,225255415,245656158,163770,06/09/18 9:39:34
153292,BD-2-6,229938591,271390557,180927,06/09/18 9:39:34
178742,BD-3-5,268114441,221037664,147358,06/09/18 9:39:34
158234,BD-3-6,237352116,238160808,158773,06/09/18 9:39:34
154637,BD-4-6,231955950,216695687,144463,06/09/18 9:39:34
142679,BD-5-6,214019229,260900555,173933,06/09/18 9:39:34
168176,BD-1-2,252265148,223679593,149119,06/09/18 9:39:39
146687,BD-1-3,220030679,265569257,177046,06/09/18 9:39:39
140288,BD-1-4,210432631,256855497,171236,06/09/18 9:39:39
142928,BD-1-5,214393287,260459384,173639,06/09/18 9:39:39
161786,BD-1-6,242679533,234238708,156159,06/09/18 9:39:39
157363,BD-2-4,236044760,250332227,166888,06/09/18 9:39:39
180205,BD-2-6,270308423,254727340,169818,06/09/18 9:39:39
166700,BD-3-5,250050242,257077202,171384,06/09/18 9:39:39
160144,BD-3-6,240217158,259425165,172950,06/09/18 9:39:39
157310,BD-4-6,235966297,225380725,150253,06/09/18 9:39:39
158929,BD-5-6,238394416,234499236,156332,06/09/18 9:39:39
167474,BD-1-2,251211491,217034657,144689,06/09/18 9:39:44
168235,BD-1-3,252353107,243898374,162598,06/09/18 9:39:44
165199,BD-1-4,247799500,233565187,155710,06/09/18 9:39:44
159017,BD-1-5,238526043,235803250,157202,06/09/18 9:39:44
140930,BD-1-6,211395869,271507850,181005,06/09/18 9:39:44
153651,BD-2-4,230476867,217076208,144717,06/09/18 9:39:44
145351,BD-2-6,218027403,224085986,149390,06/09/18 9:39:44
180713,BD-3-5,271070850,220484749,146989,06/09/18 9:39:44
152100,BD-3-6,228150896,262265136,174843,06/09/18 9:39:44
144020,BD-4-6,216031198,228105142,152070,06/09/18 9:39:44
153940,BD-5-6,230910249,239819762,159879,06/09/18 9:39:44
161903,BD-1-2,242854729,244368337,162912,06/09/18 9:39:49
143578,BD-1-3,215367550,227344693,151563,06/09/18 9:39:49
155027,BD-1-4,232541166,270085029,180056,06/09/18 9:39:49
147101,BD-1-5,220652811,245900438,163933,06/09/18 9:39:49
162917,BD-1-6,244376456,245915535,163943,06/09/18 9:39:49
175445,BD-2-4,263167964,238202581,158801,06/09/18 9:39:49
172716,BD-2-6,259074666,220171893,146781,06/09/18 9:39:49
169740,BD-3-5,254610394,237775549,158517,06/09/18 9:39:49
151594,BD-3-6,227392286,219530037,146353,06/09/18 9:39:49
180448,BD-4-6,270672471,220393174,146928,06/09/18 9:39:49
163963,BD-5-6,245944788,232051638,154701,06/09/18 9:39:49
164884,BD-1-2,247327286,217303347,144868,06/09/18 9:39:54
177083,BD-1-3,265625778,226859977,151239,06/09/18 9:39:54
146722,BD-1-4,220083070,223716177,149144,06/09/18 9:39:54
165981,BD-1-5,248971794,237408721,158272,06/09/18 9:39:54
180243,BD-1-6,270365556,243898260,162598,06/09/18 9:39:54
153434,BD-2-4,230151548,225704207,150469,06/09/18 9:39:54
174780,BD-2-6,262170086,265298541,176865,06/09/18 9:39:54
140996,BD-3-5,211494680,238650924,159100,06/09/18 9:39:54
176916,BD-3-6,265374653,257571351,171714,06/09/18 9:39:54
158535,BD-4-6,237802656,230979569,153986,06/09/18 9:39:54
147921,BD-5-6,221882172,250431507,166954,06/09/18 9:39:54
177272,BD-1-2,265908022,231139231,154092,06/09/18 9:39:59
154558,BD-1-3,231837893,248815262,165876,06/09/18 9:39:59
147146,BD-1-4,220719976,213084978,142056,06/09/18 9:39:59
155307,BD-1-5,232961840,265078406,176718,06/09/18 9:39:59
148594,BD-1-6,222891581,241070442,160713,06/09/18 9:39:59
145600,BD-2-4,218400846,243638801,162425,06/09/18 9:39:59
163837,BD-2-6,245756495,242255877,161503,06/09/18 9:39:59
158028,BD-3-5,237042169,237965717,158643,06/09/18 9:39:59
181732,BD-3-6,272598118,271202916,180801,06/09/18 9:39:59
164740,BD-4-6,247110229,263776013,175850,06/09/18 9:39:59
162207,BD-5-6,243311303,227549702,151699,06/09/18 9:39:59
149988,BD-1-2,224982172,237778400,158518,06/09/18 9:40:04
172390,BD-1-3,258586192,238977879,159318,06/09/18 9:40:04
151211,BD-1-4,226817584,265319748,176879,06/09/18 9:40:04
173457,BD-1-5,260186079,240916360,160610,06/09/18 9:40:04
154523,BD-1-6,231785769,247068830,164712,06/09/18 9:40:04
161573,BD-2-4,242360775,261329196,174219,06/09/18 9:40:04
166420,BD-2-6,249631027,224410357,149606,06/09/18 9:40:04
176950,BD-3-5,265426103,252118276,168078,06/09/18 9:40:04
164350,BD-3-6,246525685,224416974,149611,06/09/18 9:40:04
175307,BD-4-6,262960905,255248445,170165,06/09/18 9:40:04
143027,BD-5-6,214540911,216135792,144090,06/09/18 9:40:04
170235,BD-1-2,255353475,233013852,155342,06/09/18 9:40:09
155868,BD-1-3,233802123,271980342,181320,06/09/18 9:40:09
176295,BD-1-4,264443225,262471804,174981,06/09/18 9:40:09
151321,BD-1-5,226981682,217948623,145299,06/09/18 9:40:09
140816,BD-1-6,211225251,215845307,143896,06/09/18 9:40:09
142875,BD-2-4,214313957,242788463,161858,06/09/18 9:40:09
157522,BD-2-6,236284064,218216253,145477,06/09/18 9:40:09
179782,BD-3-5,269673362,269653886,179769,06/09/18 9:40:09
171293,BD-3-6,256940748,212829233,141886,06/09/18 9:40:09
147137,BD-4-6,220706855,252609313,168406,06/09/18 9:40:09
143791,BD-5-6,215687635,245604678,163736,06/09/18 9:40:09
149513,BD-1-2,224270512,240944199,160629,06/09/18 9:40:14
178062,BD-1-3,267094102,213631813,142421,06/09/18 9:40:14
166424,BD-1-4,249636736,261856643,174571,06/09/18 9:40:14
158363,BD-1-5,237544623,218747002,145831,06/09/18 9:40:14
142533,BD-1-6,213799816,210069711,140046,06/09/18 9:40:14
163481,BD-2-4,245222203,237950167,158633,06/09/18 9:40:14
143646,BD-2-6,215469882,231250545,154167,06/09/18 9:40:14
149194,BD-3-5,223791077,240749547,160499,06/09/18 9:40:14
177910,BD-3-6,266865855,230549202,153699,06/09/18 9:40:14
158998,BD-4-6,238498332,245740123,163826,06/09/18 9:40:14
178114,BD-5-6,267172356,212943762,141962,06/09/18 9:40:14
145601,BD-1-2,218402434,231670275,154446,06/09/18 9:40:19
163508,BD-1-3,245263239,236421161,157614,06/09/18 9:40:19
164159,BD-1-4,246239380,265994565,177329,06/09/18 9:40:19
165873,BD-1-5,248809993,230943048,153962,06/09/18 9:40:19
144454,BD-1-6,216681193,270452847,180301,06/09/18 9:40:19
141163,BD-2-4,211744934,266579304,177719,06/09/18 9:40:19
163530,BD-2-6,245295430,237654800,158436,06/09/18 9:40:19
144176,BD-3-5,216264207,229705306,153136,06/09/18 9:40:19
172627,BD-3-6,258941053,239343237,159562,06/09/18 9:40:19
150396,BD-4-6,225594083,251125908,167417,06/09/18 9:40:19
154482,BD-5-6,231723798,254228398,169485,06/09/18 9:40:19
175885,BD-1-2,263827955,260661987,173774,06/09/18 9:40:24
146205,BD-1-3,219308706,237593187,158395,06/09/18 9:40:24
151724,BD-1-4,227587178,250900360,167266,06/09/18 9:40:24
155589,BD-1-5,233384052,225178463,150118,06/09/18 9:40:24
141897,BD-1-6,212846110,246753251,164502,06/09/18 9:40:24
143412,BD-2-4,215118662,272622237,181748,06/09/18 9:40:24
149221,BD-2-6,223831541,212217138,141478,06/09/18 9:40:24
164201,BD-3-5,246302105,259874102,173249,06/09/18 9:40:24
154283,BD-3-6,231425175,269754951,179836,06/09/18 9:40:24
164607,BD-4-6,246911660,235787566,157191,06/09/18 9:40:24
155529,BD-5-6,233294845,244279930,162853,06/09/18 9:40:24
139873,BD-1-2,209810370,252330488,168220,06/09/18 9:40:29
159903,BD-1-3,239855213,227895336,151930,06/09/18 9:40:29
158515,BD-1-4,237773681,223336126,148890,06/09/18 9:40:30
176724,BD-1-5,265086459,214060259,142706,06/09/18 9:40:30
149105,BD-1-6,223658476,210883353,140588,06/09/18 9:40:30
156196,BD-2-4,234295254,260948816,173965,06/09/18 9:40:30
156617,BD-2-6,234926778,258153539,172102,06/09/18 9:40:30
144596,BD-3-5,216895350,251387877,167591,06/09/18 9:40:30
181344,BD-3-6,272016739,236699205,157799,06/09/18 9:40:30
153134,BD-4-6,229702132,232443541,154962,06/09/18 9:40:30
148457,BD-5-6,222686299,233112017,155408,06/09/18 9:40:30
158329,BD-1-2,237494278,221148620,147432,06/09/18 9:40:34
166315,BD-1-3,249473891,234539364,156359,06/09/18 9:40:34
147138,BD-1-4,220707899,209790825,139860,06/09/18 9:40:34
161006,BD-1-5,241509673,261592104,174394,06/09/18 9:40:34
152747,BD-1-6,229120813,266586857,177724,06/09/18 9:40:34
156877,BD-2-4,235316785,242949474,161966,06/09/18 9:40:34
152556,BD-2-6,228835340,233569520,155713,06/09/18 9:40:34
140576,BD-3-5,210865280,255936996,170624,06/09/18 9:40:34
173451,BD-3-6,260176821,263862823,175908,06/09/18 9:40:34
153812,BD-4-6,230718907,271473332,180982,06/09/18 9:40:35
169529,BD-5-6,254294932,226130307,150753,06/09/18 9:40:35
163231,BD-1-2,244847365,246935268,164623,06/09/18 9:40:39
174995,BD-1-3,262493516,210709718,140473,06/09/18 9:40:39
179163,BD-1-4,268745939,267869655,178579,06/09/18 9:40:39
165468,BD-1-5,248202441,248789582,165859,06/09/18 9:40:39
159257,BD-1-6,238885814,225680555,150453,06/09/18 9:40:40
170574,BD-2-4,255861254,259750860,173167,06/09/18 9:40:40
141605,BD-2-6,212408494,244602895,163068,06/09/18 9:40:40
176644,BD-3-5,264966643,232188078,154792,06/09/18 9:40:40
142174,BD-3-6,213262164,258213414,172142,06/09/18 9:40:40
147826,BD-4-6,221740164,227860783,151907,06/09/18 9:40:40
170320,BD-5-6,255480334,234300574,156200,06/09/18 9:40:40
158826,BD-1-2,238240490,239005464,159336,06/09/18 9:40:45
163283,BD-1-3,244925762,235401533,156934,06/09/18 9:40:45
174113,BD-1-4,261170959,260598186,173732,06/09/18 9:40:45
149443,BD-1-5,224165656,227755551,151837,06/09/18 9:40:45
176586,BD-1-6,264880440,253846054,169230,06/09/18 9:40:45
145585,BD-2-4,218377714,271910865,181273,06/09/18 9:40:45
178386,BD-2-6,267579978,232277395,154851,06/09/18 9:40:45
168321,BD-3-5,252482468,218278276,145518,06/09/18 9:40:45
163058,BD-3-6,244587707,237686498,158457,06/09/18 9:40:45
144931,BD-4-6,217396836,211500763,141000,06/09/18 9:40:45
145010,BD-5-6,217515550,270566840,180377,06/09/18 9:40:45
143493,BD-1-2,215240791,257371912,171581,06/09/18 9:40:50
160727,BD-1-3,241091800,217444320,144962,06/09/18 9:40:50
171092,BD-1-4,256639366,224573808,149715,06/09/18 9:40:50
180650,BD-1-5,270975677,236458375,157638,06/09/18 9:40:50
159229,BD-1-6,238843528,235933557,157289,06/09/18 9:40:50
144582,BD-2-4,216873519,268639623,179093,06/09/18 9:40:50
154095,BD-2-6,231142605,256234440,170822,06/09/18 9:40:50
181238,BD-3-5,271857298,217788335,145192,06/09/18 9:40:50
178433,BD-3-6,267650700,225930083,150620,06/09/18 9:40:50
164394,BD-4-6,246591945,239260369,159506,06/09/18 9:40:50
168150,BD-5-6,252226048,228447536,152298,06/09/18 9:40:50
167090,BD-1-2,250636166,230350298,153566,06/09/18 9:40:55
179229,BD-1-3,268843910,226297121,150864,06/09/18 9:40:55
161588,BD-1-4,242382026,218766500,145844,06/09/18 9:40:55
177460,BD-1-5,266190411,247423548,164949,06/09/18 9:40:55
178003,BD-1-6,267005561,223561954,149041,06/09/18 9:40:55
162543,BD-2-4,243814972,225741766,150494,06/09/18 9:40:55
162814,BD-2-6,244221248,221256805,147504,06/09/18 9:40:55
144081,BD-3-5,216122913,221313620,147542,06/09/18 9:40:55
173296,BD-3-6,259944772,210529428,140352,06/09/18 9:40:55
170337,BD-4-6,255506533,252031903,168021,06/09/18 9:40:55
149549,BD-5-6,224324046,215719691,143813,06/09/18 9:40:55
142161,BD-1-2,213242000,272256839,181504,06/09/18 9:41:00
175145,BD-1-3,262718478,262314259,174876,06/09/18 9:41:00
140586,BD-1-4,210880303,223454268,148969,06/09/18 9:41:00
178436,BD-1-5,267654995,212552609,141701,06/09/18 9:41:00
154501,BD-1-6,231752061,216934995,144623,06/09/18 9:41:00
174095,BD-2-4,261143989,253923090,169282,06/09/18 9:41:00
156176,BD-2-6,234265465,253073050,168715,06/09/18 9:41:00
139977,BD-3-5,209966708,237532407,158354,06/09/18 9:41:00
158273,BD-3-6,237410909,213610110,142406,06/09/18 9:41:00
170633,BD-4-6,255950203,248763662,165842,06/09/18 9:41:00
140049,BD-5-6,210073754,210781835,140521,06/09/18 9:41:00
152306,BD-1-2,228459554,209953314,139968,06/09/18 9:41:05
141891,BD-1-3,212836964,240378166,160252,06/09/18 9:41:05
172878,BD-1-4,259318365,217923508,145282,06/09/18 9:41:05
145773,BD-1-5,218660198,237507681,158338,06/09/18 9:41:05
163542,BD-1-6,245314091,220468194,146978,06/09/18 9:41:05
142676,BD-2-4,214014757,237660636,158440,06/09/18 9:41:05
158131,BD-2-6,237197375,257735623,171823,06/09/18 9:41:05
165246,BD-3-5,247870053,236223561,157482,06/09/18 9:41:05
180740,BD-3-6,271110294,263169007,175446,06/09/18 9:41:05
177341,BD-4-6,266012190,244704875,163136,06/09/18 9:41:05
151331,BD-5-6,226996741,261758281,174505,06/09/18 9:41:05
160005,BD-1-2,240007879,266399615,177599,06/09/18 9:41:10
148387,BD-1-3,222581181,229256556,152837,06/09/18 9:41:10
148160,BD-1-4,222240611,255821203,170547,06/09/18 9:41:10
157940,BD-1-5,236910795,269106744,179404,06/09/18 9:41:10
142910,BD-1-6,214365983,249757396,166504,06/09/18 9:41:10
151349,BD-2-4,227024315,234339959,156226,06/09/18 9:41:10
175341,BD-2-6,263011982,260486495,173657,06/09/18 9:41:10
149241,BD-3-5,223861864,210461372,140307,06/09/18 9:41:10
144065,BD-3-6,216097722,257585189,171723,06/09/18 9:41:10
160932,BD-4-6,241399381,250585044,167056,06/09/18 9:41:10
147216,BD-5-6,220824064,260878394,173918,06/09/18 9:41:10
180720,BD-1-2,271080177,258473405,172315,06/09/18 9:41:15
148639,BD-1-3,222959840,245834948,163889,06/09/18 9:41:15
165374,BD-1-4,248061982,237147781,158098,06/09/18 9:41:15
173060,BD-1-5,259590486,218729175,145819,06/09/18 9:41:15
179432,BD-1-6,269149193,255975553,170650,06/09/18 9:41:15
171276,BD-2-4,256915101,259605984,173070,06/09/18 9:41:15
160501,BD-2-6,240751820,254902766,169935,06/09/18 9:41:15
152973,BD-3-5,229460441,266344651,177563,06/09/18 9:41:15
174268,BD-3-6,261403227,264994694,176663,06/09/18 9:41:15
176444,BD-4-6,264666950,236227262,157484,06/09/18 9:41:15
174506,BD-5-6,261759003,218346771,145564,06/09/18 9:41:15
174469,BD-1-2,261704328,244296341,162864,06/09/18 9:41:20
166828,BD-1-3,250243394,220020856,146680,06/09/18 9:41:20
167186,BD-1-4,250779982,222013346,148008,06/09/18 9:41:20
151302,BD-1-5,226954222,263155904,175437,06/09/18 9:41:20
176789,BD-1-6,265183515,210485383,140323,06/09/18 9:41:20
149734,BD-2-4,224601325,223091674,148727,06/09/18 9:41:20
169865,BD-2-6,254797573,256933364,171288,06/09/18 9:41:20
172416,BD-3-5,258625064,213471172,142314,06/09/18 9:41:20
169207,BD-3-6,253811522,221054654,147369,06/09/18 9:41:20
155462,BD-4-6,233193582,217918416,145278,06/09/18 9:41:20
143766,BD-5-6,215649237,211002680,140668,06/09/18 9:41:20
143325,BD-1-2,214987584,261686368,174457,06/09/18 9:41:25
140980,BD-1-3,211470152,231909123,154606,06/09/18 9:41:25
173204,BD-1-4,259807122,233817797,155878,06/09/18 9:41:25
163062,BD-1-5,244593865,223655643,149103,06/09/18 9:41:25
174478,BD-1-6,261717252,221502146,147668,06/09/18 9:41:25
166694,BD-2-4,250041250,227654687,151769,06/09/18 9:41:25
158322,BD-2-6,237484034,248217734,165478,06/09/18 9:41:25
180140,BD-3-5,270210622,236133022,157422,06/09/18 9:41:25
152628,BD-3-6,228943398,254704097,169802,06/09/18 9:41:25
157048,BD-4-6,235572463,245411091,163607,06/09/18 9:41:25
163951,BD-5-6,245926846,241098198,160732,06/09/18 9:41:25
171860,BD-1-2,257791017,241950003,161300,06/09/18 9:41:30
165523,BD-1-3,248285868,269198195,179465,06/09/18 9:41:30
172728,BD-1-4,259093091,248175095,165450,06/09/18 9:41:30
143680,BD-1-5,215520538,244217495,162811,06/09/18 9:41:30
141107,BD-1-6,211661296,263770970,175847,06/09/18 9:41:30
171002,BD-2-4,256504123,215047878,143365,06/09/18 9:41:30
180417,BD-2-6,270626013,228023191,152015,06/09/18 9:41:30
172438,BD-3-5,258657061,212822092,141881,06/09/18 9:41:30
160766,BD-3-6,241149247,243167712,162111,06/09/18 9:41:30
164823,BD-4-6,247234849,237334516,158223,06/09/18 9:41:30
169824,BD-5-6,254736740,230637938,153758,06/09/18 9:41:30
141250,BD-1-2,211875495,219232678,146155,06/09/18 9:41:35
160009,BD-1-3,240014847,235539450,157026,06/09/18 9:41:35
175260,BD-1-4,262891241,237421426,158280,06/09/18 9:41:35
168876,BD-1-5,253314338,250290148,166860,06/09/18 9:41:35
171095,BD-1-6,256642551,212392069,141594,06/09/18 9:41:35
178953,BD-2-4,268429920,266057243,177371,06/09/18 9:41:35
163663,BD-2-6,245495551,216295171,144196,06/09/18 9:41:35
180590,BD-3-5,270885414,217999131,145332,06/09/18 9:41:35
163578,BD-3-6,245368043,211684465,141122,06/09/18 9:41:35
159225,BD-4-6,238837782,219571301,146380,06/09/18 9:41:35
174651,BD-5-6,261977770,244358933,162905,06/09/18 9:41:35
165260,BD-1-2,247890410,218195461,145463,06/09/18 9:41:40
154842,BD-1-3,232263597,261322143,174214,06/09/18 9:41:40
161655,BD-1-4,242483958,256171036,170780,06/09/18 9:41:40
174984,BD-1-5,262477011,236759166,157839,06/09/18 9:41:40
154805,BD-1-6,232207819,242314906,161543,06/09/18 9:41:40
169062,BD-2-4,253593489,217944514,145296,06/09/18 9:41:40
152424,BD-2-6,228636853,245258761,163505,06/09/18 9:41:40
173814,BD-3-5,260721456,229665420,153110,06/09/18 9:41:40
144437,BD-3-6,216655535,239335035,159556,06/09/18 9:41:40
158279,BD-4-6,237419272,241989465,161326,06/09/18 9:41:40
157277,BD-5-6,235915886,230497441,153664,06/09/18 9:41:40
151259,BD-1-2,226888812,262462007,174974,06/09/18 9:41:45
145711,BD-1-3,218567050,229666242,153110,06/09/18 9:41:45
142687,BD-1-4,214030571,227356944,151571,06/09/18 9:41:45
167737,BD-1-5,251605510,245149907,163433,06/09/18 9:41:45
177940,BD-1-6,266910599,269631913,179754,06/09/18 9:41:45
170004,BD-2-4,255006303,246166205,164110,06/09/18 9:41:45
144646,BD-2-6,216970458,262686812,175124,06/09/18 9:41:45
158887,BD-3-5,238331635,263213720,175475,06/09/18 9:41:45
161489,BD-3-6,242234570,260066794,173377,06/09/18 9:41:45
172501,BD-4-6,258751551,250215953,166810,06/09/18 9:41:45
176886,BD-5-6,265329285,217625991,145083,06/09/18 9:41:45
176620,BD-1-2,264930504,242255551,161503,06/09/18 9:41:50
145804,BD-1-3,218707212,233819172,155879,06/09/18 9:41:50
157735,BD-1-4,236603762,257897662,171931,06/09/18 9:41:50
147211,BD-1-5,220817440,237572355,158381,06/09/18 9:41:50
163837,BD-1-6,245756941,219244173,146162,06/09/18 9:41:50
149922,BD-2-4,224883216,214283761,142855,06/09/18 9:41:50
169829,BD-2-6,254743831,222018255,148012,06/09/18 9:41:50
143981,BD-3-5,215972529,210958013,140638,06/09/18 9:41:50
156893,BD-3-6,235340292,268719138,179146,06/09/18 9:41:50
168702,BD-4-6,253053297,250928819,167285,06/09/18 9:41:50
143436,BD-5-6,215154526,259297257,172864,06/09/18 9:41:50
152595,BD-1-2,228893513,233565510,155710,06/09/18 9:41:55
162784,BD-1-3,244176856,226282099,150854,06/09/18 9:41:55
174006,BD-1-4,261009152,237859233,158572,06/09/18 9:41:55
156423,BD-1-5,234635132,220402729,146935,06/09/18 9:41:55
153167,BD-1-6,229751308,241440395,160960,06/09/18 9:41:55
164978,BD-2-4,247467635,231785882,154523,06/09/18 9:41:55
177888,BD-2-6,266832233,236189437,157459,06/09/18 9:41:55
163511,BD-3-5,245266844,235281086,156854,06/09/18 9:41:55
144086,BD-3-6,216130489,245928307,163952,06/09/18 9:41:55
172536,BD-4-6,258804361,245576985,163717,06/09/18 9:41:55
172799,BD-5-6,259199037,239165541,159443,06/09/18 9:41:55
164417,BD-1-2,246626577,217716437,145144,06/09/18 9:42:00
162002,BD-1-3,243003775,263418963,175612,06/09/18 9:42:00
173806,BD-1-4,260710393,250034641,166689,06/09/18 9:42:00
174822,BD-1-5,262233442,261430105,174286,06/09/18 9:42:00
158105,BD-1-6,237158073,261538546,174359,06/09/18 9:42:00
165930,BD-2-4,248896347,253992777,169328,06/09/18 9:42:00
147156,BD-2-6,220734842,272269616,181513,06/09/18 9:42:00
173539,BD-3-5,260308606,231583795,154389,06/09/18 9:42:00
150442,BD-3-6,225664085,252694336,168462,06/09/18 9:42:00
159042,BD-4-6,238563366,272177454,181451,06/09/18 9:42:00
142279,BD-5-6,213419735,240034756,160023,06/09/18 9:42:00
